File	Left Context	Hit	Right Context
27417_tagged.txt	APPGE standard_NN1 of_IO living_NN1 and_CC they_	PPHS2 will_VM be_	VBI unhappy_JJ if_CS they_
27461_tagged.txt	VV0 a_AT1 race_NN1 he_PPHS1 or_CC she_	PPHS1 will_VM be_	VBI frustrated_VVN and_CC not_
27461_tagged.txt	AT possibility_NN1 that_CST he_PPHS1 or_CC she_	PPHS1 will_VM be_	VBI overtaken_VVN by_II other_
27546_tagged.txt	JJ when_CS your_APPGE near_JJ@ people_NN they_	PPHS2 will_VM be_	VBI happy_JJ and_CC if_
27664_tagged.txt	APPGE sons_NN2 become_VV0 a_AT1 star_NN1 they_	PPHS2 will_VM be_	VBI able_JK to_TO buy_
27749_tagged.txt	NN1 and_CC now_RT they_PPHS2 believe_VV0 they_	PPHS2 will_VM be_	VBI able_JK to_TO help_
27880_tagged.txt	II the_AT real_JJ life_NN1 ._. Because_CS they_	PPHS2 will_VM be_	VBI working_VVG all_DB together_
27912_tagged.txt	DD doubts_NN2 of_IO society_NN1 indeed_RR they_	PPHS2 will_VM be_	VBI successful_JJ ._. It_PPH1 is_
27958_tagged.txt	VMK to_TO ask_VVI them_PPHO2 because_CS they_	PPHS2 will_VM be_	VBI so_RG happy_JJ you_
28000_tagged.txt	II31 well_II32 as_II33 judgments_NN2 ._. Eventually_RR they_	PPHS2 will_VM be_	VBI top_JJ ten_MC and_
28000_tagged.txt	CC from_II the_AT bottom_NN1 ten_MC they_	PPHS2 will_VM be_	VBI bottom_JJ two_MC ._. The_
28028_tagged.txt	DD doubts_NN2 of_IO society_NN1 indeed_RR they_	PPHS2 will_VM be_	VBI successful_JJ ._. It_PPH1 is_
28056_tagged.txt	NN1 by_II legalized_JJ@ this_DD1 issue_NN1 they_	PPHS2 will_VM be_	VBI misunderstandings_NN2 and_CC abuses_
28056_tagged.txt	VVZ the_AT delivery_NN1 of_IO society_NN1 ._. They_	PPHS2 will_VM be_	VBI difrenet_NN1 treatments_NN2 base_
28128_tagged.txt	AT culture_NN1 of_IO each_PPX221 other_PPX222 they_	PPHS2 will_VM be_	VBI able_JK to_TO live_
28521_tagged.txt	PN1 that_CST the_AT body_NN1 needs_VVZ he_	PPHS1 will_VM be_	VBI a_AT1 way_NN1 from_
28526_tagged.txt	II21 from_II22 these_DD2 behaviors_NN2 ._. Thus_RR they_	PPHS2 will_VM be_	VBI healthier_JJR and_CC may_
28526_tagged.txt	XX pay_VVI for_IF it_PPH1 ._. So_RR they_	PPHS2 will_VM be_	VBI as_II the_AT people_
29080_tagged.txt	NN1 chose_VVD the_AT right_JJ friend_NN1 he_	PPHS1 will_VM be_	VBI so_RG far_RR for_
29772_tagged.txt	NN1 chose_VVD the_AT right_JJ friend_NN1 he_	PPHS1 will_VM be_	VBI so_RG far_RR from_
29778_tagged.txt	VM be_VBI aggressive_JJ and_CC exaggerated_VVN ._. He_	PPHS1 will_VM be_	VBI unsuccessful_JJ in_II school_
29861_tagged.txt	CST he_PPHS1 is_VBZ that_DD1 important_JJ he_	PPHS1 will_VM be_	VBI self_NN1 satisfied_VVD@ that_
30181_tagged.txt	PNQS have_VH0 fun_JJ with_IW however_RR he_	PPHS1 will_VM be_	VBI so_RG lucky_JJ to_
30192_tagged.txt	NN2 ._. If_CS I_PPIS1 am_VBM happy_JJ they_	PPHS2 will_VM be_	VBI happy_JJ ._. Also_RR I_
30194_tagged.txt	TO learn_VVI them_PPHO2 something_PN1 that_CST they_	PPHS2 will_VM be_	VBI remembered_VVN for_IF make_
30194_tagged.txt	VVI that_CST in_II the_AT end_NN1 they_	PPHS2 will_VM be_	VBI ended_VVN in_II a_
30419_tagged.txt	RR words_NN2 ._. After_CS long_JJ time_NNT1 they_	PPHS2 will_VM be_	VBI forgot_VVN% the_AT word_
30647_tagged.txt	CST he_PPHS1 is_VBZ that_DD1 important_JJ he_	PPHS1 will_VM be_	VBI self_NN1 satisfied_VVD@ that_
30650_tagged.txt	If_CS they_PPHS2 like_VV0 it_PPH1 they_	PPHS2 will_VM be_	VBI more_RRR involved_VVN about_
30900_tagged.txt	CS he_PPHS1 gets_VVZ low_JJ grades_NN2 he_	PPHS1 will_VM be_	VBI extended_VVN from_II their_
30901_tagged.txt	VBZ a_AT1 good_JJ student_NN1 then_RT he_	PPHS1 will_VM be_	VBI good_JJ in_II English_
30903_tagged.txt	NN2 ._. After_II graduating_VVG high_JJ school_NN1 they_	PPHS2 will_VM be_	VBI very_RG busy_JJ and_
30903_tagged.txt	VVI for_IF their_APPGE health_NN1 because_CS they_	PPHS2 will_VM be_	VBI exhausted_VVN if_CS they_
31011_tagged.txt	AT1 warranty_NN1 for_IF everything_PN1 ._. So_RR they_	PPHS2 will_VM be_	VBI able_JK to_TO change_
31430_tagged.txt	VV0 them_PPHO2 feel_VVI good_JJ ._. So_RR they_	PPHS2 will_VM be_	VBI happy_JJ and_CC they_
31782_tagged.txt	NN1 language_NN1 is_VBZ spoken_VVN so_CS@ he_	PPHS1 will_VM be_	VBI able_JK to_TO practice_
31815_tagged.txt	NN1 language_NN1 is_VBZ spoken_VVN so_CS@ he_	PPHS1 will_VM be_	VBI able_JK to_TO practice_
31815_tagged.txt	NN1 with_IW it_PPH1 ._. In_RR21 addition_RR22 they_	PPHS2 will_VM be_	VBI able_JK to_TO avoid_
31833_tagged.txt	NNT1 they_PPHS2 have_VH0 spent_VVN ._. Also_RR they_	PPHS2 will_VM be_	VBI away_II21 from_II22 their_
32132_tagged.txt	TO came_VVD to_II classes_NN2 because_CS they_	PPHS2 will_VM be_	VBI exhausted_VVN 
32300_tagged.txt	MC is_VBZ the_AT best_RRT because_CS he_	PPHS1 will_VM be_	VBI ready_JJ by_II financial_
32534_tagged.txt	AT1 linguistic_JJ and_CC he_PPHS1 knows_VVZ he_	PPHS1 will_VM be_	VBI why_RRQ do_VD0 we_
32872_tagged.txt	VV0 together_RL in_II same_DA activity_NN1 they_	PPHS2 will_VM be_	VBI talk_NN1 with_IW each_
33026_tagged.txt	PPHS1 gets_VVZ her_APPGE favorite_JJ things_NN2 she_	PPHS1 will_VM be_	VBI very_RG happy_JJ otherwise_
33041_tagged.txt	VVI him_PPHO1 up_RP so_CS21 that_CS22 he_	PPHS1 will_VM be_	VBI willing_JJ to_TO clean_
33350_tagged.txt	PPHS1 gets_VVZ her_APPGE favorite_JJ things_NN2 she_	PPHS1 will_VM be_	VBI very_RG happy_JJ otherwise_
33473_tagged.txt	they_PPHS2 wo_VM n't_XX come_VVI they_	PPHS2 will_VM be_	VBI counted_VVN absents_VVZ and_
33528_tagged.txt	RRQ to_TO use_VVI it_PPH1 exactly_RR they_	PPHS2 will_VM be_	VBI almost_RR native_JJ speakers_
33925_tagged.txt	NN1 and_CC tasks_NN2 for_IF school_NN1 ._. They_	PPHS2 will_VM be_	VBI good_JJ at_II social_
33944_tagged.txt	CS when_CS someone_PN1 knows_VVZ that_CST he_	PPHS1 will_VM be_	VBI jailed_VVN if_CS he_
34637_tagged.txt	NN2 be_VBI in_II the_AT traffic_NN1 they_	PPHS2 will_VM be_	VBI late_JJ to_TO class_
34700_tagged.txt	IO this_DD1 woman_NN1 that_CST means_VVZ she_	PPHS1 will_VM be_	VBI more_RGR carefully_RR dealing_
34813_tagged.txt	NNB Japp_NP1 to_II Belgium_NP1 where_RRQ he_	PPHS1 will_VM be_	VBI receiving_VVG an_AT1 award_
35031_tagged.txt	TO pay_VVI their_APPGE mortgages_NN2 ._. Therefore_RR they_	PPHS2 will_VM be_	VBI evicted_VVN and_CC may_
35758_tagged.txt	NN1 was_VBDZ arrested_VVN yesterday_RT and_CC he_	PPHS1 will_VM be_	VBI incarcerated_VVN@ ._. 
35797_tagged.txt	NN1 service_NN1 ._. From_II my_APPGE perspective_NN1 they_	PPHS2 will_VM be_	VBI a_AT1 best_JJT seller_
35859_tagged.txt	IO things_NN2 what_DDQ about_II if_CSW@ he_	PPHS1 will_VM be_	VBI able_JK to_TO continue_
35882_tagged.txt	APPGE grads_NN2 exhibited_VVD after_RT% that_CST they_	PPHS2 will_VM be_	VBI happy_JJ and_CC enjoy_
35926_tagged.txt	NN2 in_II their_APPGE leisure_NN1 ._. Also_RR they_	PPHS2 will_VM be_	VBI uneasy_JJ about_II how_
35981_tagged.txt	APPGE grads_NN2 exhibited_VVD after_RT% that_CST they_	PPHS2 will_VM be_	VBI happy_JJ and_CC enjoy_
35985_tagged.txt	IO things_NN2 what_DDQ about_II if_CSW@ he_	PPHS1 will_VM be_	VBI able_JK to_TO continue_
36076_tagged.txt	RRQ a_AT1 child_NN1 miss_VV0 behave_VV0 he_	PPHS1 will_VM be_	VBI forbidden_VVN from_II going_
36390_tagged.txt	APPGE grads_NN2 showed_VVD ._. After_CS that_CST they_	PPHS2 will_VM be_	VBI happy_JJ and_CC enjoy_
36417_tagged.txt	IO things_NN2 what_DDQ about_II if_CSW@ he_	PPHS1 will_VM be_	VBI able_JK to_TO continue_
36417_tagged.txt	do_VD0 n't_XX think_VVI he_PPHS1 she_	PPHS1 will_VM be_	VBI happy_JJ or_CC his_
36500_tagged.txt	n't_XX afraid_JJ of_IO them_PPHO2 ._. They_	PPHS2 will_VM be_	VBI your_APPGE best_JJT friends_
36673_tagged.txt	JJ of_IO this_DD1 product_NN1 and_CC they_	PPHS2 will_VM be_	VBI buy_VV0 it_PPH1 immediatly_
36750_tagged.txt	NN2 because_II21 of_II22 the_AT internet_NN1 they_	PPHS2 will_VM be_	VBI uncomfortable_JJ with_IW other_
36753_tagged.txt	VV0 them_PPHO2 feel_VVI negative_JJ so_CS@ they_	PPHS2 will_VM be_	VBI happy_JJ if_CS they_
36755_tagged.txt	NN1 the_AT game_NN1 next_MD game_NN1 he_	PPHS1 will_VM be_	VBI learn_VV0 about_II his_
36758_tagged.txt	APPGE her_APPGE job_NN1 also_RR he_PPHS1 she_	PPHS1 will_VM be_	VBI in_II the_AT jail_
696_tagged.txt	VM select_VVI a_AT1 suitable_JJ major_JJ and_	CC will_VM be_	VBI a_AT1 prosperous_JJ person_
1831_tagged.txt	PPIS2 will_VM have_VHI healthy_JJ lives_NN2 and_	CC will_VM be_	VBI protected_VVN from_II diseases_
3217_tagged.txt	NN1 ._. Jewelry_NN1 is_VBZ something_PN1 special_JJ and_	CC will_VM be_	VBI with_IW me_PPIO1 forever_
6733_tagged.txt	CST the_AT law_NN1 will_VM approve_VVI and_	CC will_VM be_	VBI very_RG helpful_JJ for_
7912_tagged.txt	AT IBT_NN1 has_VHZ been_VBN introduced_VVN and_	CC will_VM be_	VBI integrated_VVN worldwide_RL ._. Though_
8226_tagged.txt	AT IBT_NN1 has_VHZ been_VBN introduced_VVN and_	CC will_VM be_	VBI integrated_VVN worldwide_RL ._. Though_
8351_tagged.txt	DD1 is_VBZ why_RRQ he_PPHS1 is_VBZ and_	CC will_VM be_	VBI more_RGR intelligent_JJ than_
8398_tagged.txt	VV0 ._. Everyone_PN1 has_VHZ the_AT chance_NN1 and_	CC will_VM be_	VBI accepted_VVN to_II this_
13176_tagged.txt	PPIS2 are_VBR good_JJ friends_NN2 now_RT and_	CC will_VM be_	VBI good_JJ friends_NN2 forever_
13900_tagged.txt	NN1 of_IO teenager_NN1 are_VBR important_JJ and_	CC will_VM be_	VBI remembered_VVN long_JJ time_
14975_tagged.txt	IO the_AT sort_NN1 has_VHZ been_VBN or_	CC will_VM be_	VBI seriously_RR considered_VVN ._. 
15073_tagged.txt	IO the_AT sort_NN1 has_VHZ been_VBN or_	CC will_VM be_	VBI seriously_RR considered_VVN ._. 
15211_tagged.txt	IO the_AT sort_NN1 has_VHZ been_VBN or_	CC will_VM be_	VBI seriously_RR considered_VVN 
15245_tagged.txt	IO the_AT sort_NN1 has_VHZ been_VBN or_	CC will_VM be_	VBI seriously_RR considered_VVN ._. 
16176_tagged.txt	VM be_VBI also_RR wonderful_JJ holiday_NN1 and_	CC will_VM be_	VBI able_JK to_TO do_
21560_tagged.txt	CST he_PPHS1 will_VM come_VVI back_RP and_	CC will_VM be_	VBI a_AT1 rich_JJ man_
25302_tagged.txt	NN1 Diseases_NN2 would_VM spread_VVI around_RP and_	CC will_VM be_	VBI a_AT1 rampant_JJ illness_
27266_tagged.txt	AT1 new_JJ revolution_NN1 in_II communication_NN1 and_	CC will_VM be_	VBI integrated_VVN into_II one_
29778_tagged.txt	NN1 behavior_NN1 will_VM be_VBI changed_VVN and_	CC will_VM be_	VBI aggressive_JJ and_CC exaggerated_
29906_tagged.txt	AT right_JJ thing_NN1 to_TO do_VDI and_	CC will_VM be_	VBI a_AT1 good_JJ influence_
29966_tagged.txt	PNQS is_VBZ close_JJ to_II me_PPIO1 or_	CC will_VM be_	VBI by_II my_APPGE side_
30139_tagged.txt	VBZ right_JJ thing_NN1 to_TO do_VDI and_	CC will_VM be_	VBI a_AT1 good_JJ influence_
30602_tagged.txt	VBZ right_JJ thing_NN1 to_TO do_VDI and_	CC will_VM be_	VBI a_AT1 good_JJ influence_
36230_tagged.txt	NP1 had_VHD been_VBN one_MC1 nation_NN1 and_	CC will_VM be_	VBI reunited_VVN someday_RT ._. 
14914_tagged.txt	NN1 ._. Where_CS learning_VVG how_RRQ to_TO cook_	VVI will_VM be_	VBI less_RGR expensive_JJ than_
26710_tagged.txt	DD1 South_ND1 Korea_NP1 has_VHZ to_TO take_	VVI will_VM be_	VBI tremendous_JJ ._. Third_MD Korea_
35985_tagged.txt	day_NNT1 ?_? I_PPIS1 do_VD0 n't_XX think_	VVI will_VM be_	VBI happy_JJ or_CC his_
11679_tagged.txt	APPGE first_MD theory_NN1 ?_? In_II fact_NN1 many_	DA2 will_VM be_	VBI surprised_JJ when_CS they_
12726_tagged.txt	APPGE first_MD theory_NN1 ?_? In_II fact_NN1 many_	DA2 will_VM be_	VBI surprised_JJ when_CS they_
924_tagged.txt	VVI the_AT motorcycle_NN1 ._. I_PPIS1 think_VV0 also_	RR will_VM be_	VBI very_RG cold_JJ when_
948_tagged.txt	NN2 without_IW students_NN2 participate_VV0 willingly_RR never_	RR will_VM be_	VBI a_AT1 good_JJ solution_
2990_tagged.txt	VHI a_AT1 nice_JJ life_NN1 ._. You_PPY also_	RR will_VM be_	VBI happy_JJ ._. Cause_NN1 of_
3612_tagged.txt	APPGE health_NN1 and_CC your_APPGE anger_NN1 also_	RR will_VM be_	VBI softened_VVN ._. I_PPIS1 think_
6725_tagged.txt	NN1 come_VVN into_II the_AT spotlight_NN1 therefore_	RR will_VM be_	VBI busy_JJ and_CC he_
6868_tagged.txt	CST I_PPIS1 've_VH0 met_VVN fairly_RR recently_	RR will_VM be_	VBI able_JK to_TO confirm_
10685_tagged.txt	NN There_EX were_VBDR are_VBR and_CC still_	RR will_VM be_	VBI many_DA2 famous_JJ people_
14680_tagged.txt	VVGK to_TO get_VVI married_JJ he_PPHS1 properly_	RR will_VM be_	VBI helped_VVN by_II his_
14993_tagged.txt	VHI cooking_NN1 skills_NN2 because_CS they_PPHS2 often_	RR will_VM be_	VBI responsible_JJ about_II their_
16596_tagged.txt	VVZ mountains_NN2 rocks_NN2 and_RR31 so_RR32 on_	RR33 will_VM be_	VBI destroyed_VVN ._. In_RR21 addition_
17014_tagged.txt	VM be_VBI very_RG useful_JJ ._. You_PPY probably_	RR will_VM be_	VBI shocked_VVN@ when_CS you_
17053_tagged.txt	XX thing_NN1 5_MC or_CC 10_MC min_NNU late_	RR will_VM be_	VBI an_AT1 issue_NN1 because_
17099_tagged.txt	VM be_VBI very_RG useful_JJ ._. You_PPY probably_	RR will_VM be_	VBI shocked_VVN@ when_CS you_
17154_tagged.txt	CS21 though_CS22 that_CST we_PPIS2 know_VV0 maybe_	RR will_VM be_	VBI late_JJ for_IF class_
17261_tagged.txt	TO live_VVI ._. The_AT decisions_NN2 of_RR21 course_	RR22 will_VM be_	VBI political_JJ which_DDQ is_
18946_tagged.txt	Maybe_RR a_AT1 cloth_NN1 brant that_CST hopefully_	RR will_VM be_	VBI successful_JJ get_VV0 a_
19654_tagged.txt	IO money_NN1 as_CSA fountain_NN1 which_DDQ never_	RR will_VM be_	VBI dried_VVN ._. However_RGQV thoughtful_
19654_tagged.txt	II22 spending_NN1 saving_VVG and_RR31 so_RR32 on_	RR33 will_VM be_	VBI required_VVN at_II any_
25088_tagged.txt	JJ and_CC living_VVG with_IW roommates_NN2 both_	RR will_VM be_	VBI precious_JJ experience_NN1 in_
29190_tagged.txt	AT truth_NN1 or_CC unknown_JJ future_NN1 ._. Maybe_	RR will_VM be_	VBI prove_VV0 many_DA2 years_
32833_tagged.txt	APPGE classmate_NN1 ._. Second_NNT1 my_APPGE family_NN1 always_	RR will_VM be_	VBI worried_VVN@ about_II me_
34979_tagged.txt	NN1 about_II stereotactic_JJ surgery_NN1 that_CST soon_	RR will_VM be_	VBI published_VVN in_II a_
35031_tagged.txt	JJ grids_NN2 sewers_NN2 and_RR31 so_RR32 forth_	RR33 will_VM be_	VBI more_RGR effective_JJ and_
101_tagged.txt	APPGE meals_NN2 ._. This_DD1 mean_VV0 the_AT time_	NNT1 will_VM be_	VBI kept_VVN if_CS you_
667_tagged.txt	DA2 different_JJ things_NN2 because_CS this_DD1 weekend_	NNT1 will_VM be_	VBI long_JJ for_IF me_
2532_tagged.txt	These_DD2 days_	NNT2 will_VM be_	VBI nice_JJ days_NNT2 ._. We_
9664_tagged.txt	VVI it_PPH1 I_PPIS1 think_VV0 the_AT time_	NNT1 will_VM be_	VBI set_VVN well_RR and_
9690_tagged.txt	TO wear_VVI worm_NN1 clothes_NN2 ._. This_DD1 season_	NNT1 will_VM be_	VBI my_APPGE first_MD time_
10571_tagged.txt	CC impress_VV0 my_APPGE teachers_NN2 ._. This_DD1 summer_	NNT1 will_VM be_	VBI full_JJ of_IO traveling_
15180_tagged.txt	VBR practice_NN1 the_AT running_VVG every_AT1 day_	NNT1 will_VM be_	VBI easy_JJ and_CC do_
16176_tagged.txt	JJ foods_NN2 ._. I_PPIS1 hope_VV0 this_DD1 weekend_	NNT1 will_VM be_	VBI also_RR wonderful_JJ holiday_
16480_tagged.txt	VV0@ the_AT hardest_JJT and_CC problem_NN1 years_	NNT2 will_VM be_	VBI go_NN1% away_RL ._. 
17042_tagged.txt	II other_JJ countries_NN2 for_RR21 long_RR22 time_	NNT1 will_VM be_	VBI the_AT most_RGT challenging_
17468_tagged.txt	JJ time_NNT1 ._. People_NN of_IO all_DB time_	NNT1 will_VM be_	VBI less_DAR complaints_NN2 from_
17904_tagged.txt	PPIS1 hope_VV0 that_CST my_APPGE next_MD weekend_	NNT1 will_VM be_	VBI more_RGR fun_JJ ._. 
18118_tagged.txt	AT1 lot_NN1 ._. I_PPIS1 think_VV0 next_MD time_	NNT1 will_VM be_	VBI better_JJR than_CSN now_
20574_tagged.txt	PPY can_VM contribute_VVI or_CC which_DDQ time_	NNT1 will_VM be_	VBI your_APPGE free_JJ time_
23234_tagged.txt	NN1 and_CC making_VVG schedule_NN1 at_II morning_	NNT1 will_VM be_	VBI useful_JJ to_TO manage_
23909_tagged.txt	CC pray_VV0 that_CST the_AT new_JJ year_	NNT1 will_VM be_	VBI a_AT1 happy_JJ and_
24688_tagged.txt	RR or_CC two_MC times_NNT2 a_AT1 year_	NNT1 will_VM be_	VBI a_AT1 good_JJ safe_
26470_tagged.txt	Yes_UH because_CS my_APPGE day_	NNT1 will_VM be_	VBI orgnize_VV0 ._. 
26909_tagged.txt	AT1 good_JJ day_NNT1 !_! Hope_VV0 this_DD1 week_	NNT1 will_VM be_	VBI fine_JJ )_) (_( 
28884_tagged.txt	PN1 hope_VV0 that_CST the_AT next_MD year_	NNT1 will_VM be_	VBI better_JJR and_CC full_
30905_tagged.txt	NNT1 for_IF studying_VVG ._. Consequently_RR their_APPGE time_	NNT1 will_VM be_	VBI lost_VVN in_II studing_
32697_tagged.txt	VV0 the_AT DISTURBING_JJ for_IF a_AT1 while_	NNT1@ will_VM be_	VBI forgotten_VVN ._. Finally_RR nontraditional_
32781_tagged.txt	individuals_NN2 '_GE assignment_NN1 and_CC more_DAR time_	NNT1 will_VM be_	VBI spent_VVN for_IF resources_
34640_tagged.txt	DD1 location_NN1 most_DAT of_IO the_AT time_	NNT1 will_VM be_	VBI spent_VVN on_II trying_
629_tagged.txt	RR ._. The_AT downtown_JJ area_NN1 of_IO Decasia_	NP1 will_VM be_	VBI decayed_VVN completely_RR in_
781_tagged.txt	ANON_JJ NAME_NN1 1_MC1 and_CC Michael_NP1 Wang_	NP1 will_VM be_	VBI a_AT1 good_JJ guardian_
788_tagged.txt	I_PPIS1 think_VV0 ANON_JJ NAME_NN1 0_MC Wang_	NP1 will_VM be_	VBI the_AT best_JJT guardian_
831_tagged.txt	DD1 one_PN1 ._. First_MD I_PPIS1 think_VV0 Lydia_	NP1 will_VM be_	VBI the_AT best_JJT guardian_
831_tagged.txt	ANON_JJ NAME_NN1 0_MC and_CC Michael_NP1 Wang_	NP1 will_VM be_	VBI good_JJ guardian_NN1 ._. Because_
837_tagged.txt	ANON_JJ NAME_NN1 0_MC and_CC Michael_NP1 Wang_	NP1 will_VM be_	VBI the_AT best_JJT guardians_
837_tagged.txt	ANON_JJ NAME_NN1 0_MC and_CC Michael_NP1 Wang_	NP1 will_VM be_	VBI the_AT best_JJT guardians_
845_tagged.txt	1_MC1 ._. I_PPIS1 think_VV0 Lydia_NP1 Montgomery_	NP1 will_VM be_	VBI the_AT best_JJT guardian_
848_tagged.txt	IF children_NN2 In_II my_APPGE opinion_NN1 Lydia_	NP1 will_VM be_	VBI the_AT best_JJT guardian_
848_tagged.txt	Michael_NP1 and_CC ANON_JJ NAME_NN1 0_MC Wang_	NP1 will_VM be_	VBI good_JJ guardians_NN2 ._. There_
848_tagged.txt	RR with_IW ._. I_PPIS1 think_VV0 Revert_VV0 Crowley_	NP1 will_VM be_	VBI a_AT1 bad_JJ guardian_
1028_tagged.txt	APPGE opinion_NN1 Henry_NP1 and_CC Violet_NP1 Crowley_	NP1 will_VM be_	VBI the_AT best_JJT guardian_
1028_tagged.txt	CS he_PPHS1 is_VBZ unreasonable_JJ ._. Also_RR Lydia_	NP1 will_VM be_	VBI not_XX the_AT best_
1413_tagged.txt	lot_NN1 of_IO money_NN1 ._. 3_MC ._. If_CS Ritu_	NP1 will_VM be_	VBI successful_JJ in_II skating_
2491_tagged.txt	JJ China_NP1 United_JJ States_NN2@ and_CC Europe_	NP1 will_VM be_	VBI the_AT places_NN2 most_
4102_tagged.txt	ca_VM n't_XX imagine_VVI how_RRQ Europe_	NP1 will_VM be_	VBI after_II number_NN1 of_
6733_tagged.txt	VM do_VDI that_DD1 Pensylvania_NN1@ and_CC Pittsburgh_	NP1 will_VM be_	VBI more_RGR attractive_JJ to_
12356_tagged.txt	NN1 whose_DDQGE house_NN1 is_VBZ at_II Austin_	NP1 will_VM be_	VBI meeting_VVG me_PPIO1 at_
12649_tagged.txt	AT same_DA age_NN1 but_CCB probably_RR Buffon_	NP1 will_VM be_	VBI able_JK to_TO play_
16017_tagged.txt	IF freedom_NN1 and_CC opportunity_NN1 the_AT US_	NP1 will_VM be_	VBI diappointed_VVN@ with_IW the_
16980_tagged.txt	VH0 a_AT1 big_JJ stress_NN1 ._. The_AT God_	NP1 will_VM be_	VBI helping_VVG me_PPIO1 in_
17119_tagged.txt	PPIS1 HAVE_VH0 A_AT1@ BIG_JJ STRESS_NN1 ._. GOD_	NP1 WILL_VM BE_	VBI HELPING_VVG ME_PPIO1 IN_
17220_tagged.txt	NP1 ._. I_PPIS1 think_VV0 diving_VVG in_II Antarctica_	NP1 will_VM be_	VBI also_RR extremely_RR exciting_
18394_tagged.txt	The_AT probability_NN1 that_CST Pittsburgh_NP1 Penguin_	NP1 will_VM be_	VBI a_AT1 champion_NN1 of_
19747_tagged.txt	VVD the_AT ticket_NN1 to_II San_NP1 Francisco_	NP1 will_VM be_	VBI much_RR cheaper_JJR ._. On_
20294_tagged.txt	NN2 to_TO visit_VVI ._. Maybe_RR New_NP1 York_	NP1 will_VM be_	VBI the_AT next_MD city_
20477_tagged.txt	II the_AT beach_NN1 ._. In_II conclusion_NN1 Aruba_	NP1 will_VM be_	VBI my_APPGE favorite_JJ place_
20480_tagged.txt	II the_AT word_NN1 ._. I_PPIS1 think_VV0 Japan_	NP1 will_VM be_	VBI the_AT best_JJT country_
20583_tagged.txt	JJ@ treasure_NN1 ._. I_PPIS1 hope_VV0 Saudi_NP1 Arabia_	NP1 will_VM be_	VBI on_RP@ of_IO the_
20587_tagged.txt	NN2 are_VBR as_CSA following_VVG first_MD Thailand_	NP1 will_VM be_	VBI well_RR known_VVN from_
20587_tagged.txt	MD the_AT visiting_JJ places_NN2 in_II Thailand_	NP1 will_VM be_	VBI dirty_JJ and_CC have_
20598_tagged.txt	by_II 2020_MC ._. Also_RR visitors_NN2 to_II France_	NP1 will_VM be_	VBI less_RRR compare_VV0 with_
21855_tagged.txt	II Thailand_NP1 and_CC the_AT U._NP1 S._	NP1 will_VM be_	VBI useful_JJ for_IF you_
22824_tagged.txt	CC my_APPGE stay_NN1@ in_II the_AT US_	NP1 will_VM be_	VBI long_JJ term_NN1 ._. First_
22866_tagged.txt	CC my_APPGE stay_NN1@ in_II the_AT US_	NP1 will_VM be_	VBI long_JJ term_NN1 ._. First_
27199_tagged.txt	NN1 Valley_NN1 will_VM be_VBI wonderful_JJ ._. Reading_	NP1 will_VM be_	VBI relaxing_JJ and_CC stimulating_
691_tagged.txt	VHZ a_AT1 CD_NN1 Writer_NN1 CD_NN1 R_	ZZ1 will_VM be_	VBI written_VVN by_II your_
1095_tagged.txt	TO do_VDI study_NN1 and_CC work_VV0 i_	ZZ1 will_VM be_	VBI able_JK to_TO got_
1934_tagged.txt	NN1 After_II doing_VDG some_DD exercises_NN2 i_	ZZ1 will_VM be_	VBI ready_JJ to_TO do_
4217_tagged.txt	i_	ZZ1 will_VM be_	VBI in_II the_AT ELI_
9766_tagged.txt	CC highschool_VV0 student_NN1 ._. I_PPIS1 hope_VV0 i_	ZZ1 will_VM be_	VBI that_DD1 time_NNT1 i_
14451_tagged.txt	ZZ1 )_) non_FU English_JJ sites_NN2 increase_VV0 c_	ZZ1 )_) will_VM be_	VBI replaced_VVN by_II Mandarin_
14783_tagged.txt	PPIO1 more_RRR detail_NN1 about_II that_DD1 ._. i_	ZZ1 will_VM be_	VBI more_RGR careful_JJ on_
15676_tagged.txt	MC if_CS i_ZZ1 got_VVD accepted_JJ i_	ZZ1 will_VM be_	VBI so_RG happy_JJ ._. 3_MC 
16178_tagged.txt	DB the_AT house_NN1 working_VVG then_RT i_	ZZ1 will_VM be_	VBI with_IW my_APPGE children_
23226_tagged.txt	VVN in_II not_XX the_AT U._NP1 S_	ZZ1 will_VM be_	VBI limited_VVN to_TO improve_
23912_tagged.txt	VVN in_II not_XX the_AT U._NP1 S_	ZZ1 will_VM be_	VBI limited_VVN to_TO improve_
25510_tagged.txt	NN2 if_CS I_PPIS1 get_VV0 involve_VV0 i_	ZZ1 will_VM be_	VBI in_II trouble_NN1 with_
27546_tagged.txt	NN1 people_NN who_PNQS are_VBR around_II u_	ZZ1 will_VM be_	VBI the_AT same_DA ._. It_
27567_tagged.txt	VHI any_DD proper_JJ food_NN1 ._. if_CS i_	ZZ1 will_VM be_	VBI in_II an_AT1 island_
852_tagged.txt	APPGE boyfriend_NN1 but_CCB may_VM be_VBI this_	DD1 will_VM be_	VBI good_JJ for_IF children_
1086_tagged.txt	I_PPIS1 think_VV0 that_	DD1 will_VM be_	VBI best_JJT guardian_NN1 is_
1970_tagged.txt	VVI the_AT biggest_JJT fish_NN Arapaima_NP1 ._. That_	DD1 will_VM be_	VBI a_AT1 great_JJ ending_
